Unnamed: 0, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2,dien_tt,diem_tt,dtbhk1,dtbhk2,dtbhk3,dtbhk4,dtbhk5,dtbhk6,dtbhk7,dtbhkh1,dtbhkh2,dtbhkh3,stchk1,stchk2,stchk3,stchk4,stchk5,stchk6,stchk7,stchkh1,stchkh2,stchkh3,sotc_tichluy,hoclaihk1,hoclaihk2,hoclaihk3,hoclaihk4,hoclaihk5,hoclaihk6,hoclaihk7,hoclaihkh1,hoclaihkh2,hoclaihkh3,AVHK1,AVHK2,AVHKH1,AVHK3,AVHK4,AVHKH2,AVHK5,AVHK6,AVHKH3,AVHK7,drlhk1,drlhk2,drlhk3,drlhk4,drlhk5,drlhk6,drlhk7, xeploai,cluster
567,1996.0,0.0,Phú Yên,HTTT2014,HTTT,0,9.0,D480104,-1.0,-1.0,0.8855670103092784,0.8627450980392157,0.862970711297071,8.28,8.9,9.07,8.93,0.0,0.0,0.0,0.0,0.0,0.0,17,19,26,22,20,18,17,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,81,89,99,96,86,96,90,2,23
2827,2001.0,0.0,Hồ Chí Minh,CNCL2019.1,KTTT,1,14.0,7480201_CLCN,5.0,816.0,0.9237113402061857,0.8968008255933952,0.8326359832635983,8.03,8.44,8.63,8.43,0.0,0.0,0.0,0.0,0.0,0.0,13,15,21,16,14,18,18,130.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,90,100,100,93,100,100,98,1,23
1260,1997.0,1.0,Vĩnh Long,KTPM0001,CNPM,1,10.0,D480103,-1.0,-1.0,0.8835051546391753,0.8895768833849329,0.8179916317991631,7.66,7.11,7.94,7.5,0.0,0.0,0.0,0.0,0.0,0.0,19,21,19,23,15,18,17,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,100,100,89,99,90,100,86,1,23
2378,2000.0,1.0,BìNh ĐịNh,CNTT2018,KTTT,0,13.0,D480201,0.0,22.6,0.909278350515464,0.8617131062951496,0.8535564853556485,8.67,8.78,8.34,8.72,0.0,0.0,0.0,0.0,0.0,0.0,20,22,23,18,19,18,13,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,85,85,100,100,100,100,100,2,23
2449,2000.0,1.0,Hồ Chí Minh,KHCL2018.2,KHMT,1,13.0,D480101,0.0,20.55,0.688659793814433,0.6367389060887513,0.7981171548117154,7.7,8.17,8.01,8.7,0.0,0.0,0.0,0.0,0.0,0.0,19,19,20,20,20,21,12,139.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,5,5,5,5,5,5,5,85,68,81,81,85,96,100,0,24
2112,2000.0,1.0,Bình Phước,KTPM2018,CNPM,0,13.0,D480103,4.0,24.83,0.7154639175257733,0.6883384932920537,0.7280334728033473,7.98,8.06,8.48,8.05,0.0,0.0,0.0,0.0,0.0,0.0,17,19,17,19,19,24,15,143.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,4,4,4,4,4,4,83,68,81,73,85,100,100,1,24
1597,1998.0,1.0,Nam Định,CNTT0001,KTTT,0,11.0,D480201,0.0,22.25,0.6742268041237114,0.7048503611971105,0.7322175732217573,7.09,6.4,6.76,7.14,0.0,0.0,0.0,0.0,0.0,0.0,17,19,22,18,14,22,19,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,59,84,80,85,86,75,84,1,24
1874,1998.0,1.0,Thừa Thiên Huế,HTTT2017,HTTT,0,12.0,D480104,0.0,24.5,0.6742268041237114,0.717234262125903,0.7771966527196652,7.09,5.09,6.56,6.61,0.0,0.0,0.0,0.0,0.0,0.0,19,19,18,18,22,18,23,146.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,3,83,85,76,85,70,77,72,0,24
2022,1999.0,1.0,ĐồNg Nai,CNTT2017,KTTT,0,12.0,D480201,0.0,25.75,0.6567010309278352,0.6315789473684211,0.7353556485355649,7.46,7.85,8.11,8.12,0.0,0.0,0.0,0.0,0.0,0.0,20,22,16,15,22,19,23,135.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,95,95,95,95,93,91,100,0,24
1815,1999.0,1.0,Đắk Lắk,KTMT2017,KTMT,0,12.0,D520214,0.0,25.0,0.46082474226804127,0.43756449948400417,0.7102510460251046,7.17,6.98,7.78,7.59,6.7,7.8,0.0,0.3333333333333333,0.6666666666666666,0.0,17,22,20,21,23,23,9,139.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,3,3,4,4,4,4,70,80,80,85,83,81,84,0,25
1378,1998.0,1.0,Khánh Hòa,KHMT2016.1,KHMT,0,11.0,D480101,0.0,22.75,0.5649484536082475,0.43550051599587203,0.5763598326359832,5.84,6.49,6.69,7.17,6.5,6.05,0.0,0.3333333333333333,0.6666666666666666,0.0,17,21,24,24,23,23,21,143.0,7.0,12.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,4,4,4,4,4,4,4,64,57,79,79,76,75,74,0,25
3,1994.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,8.0,D480101,0.0,24.5,0.5690721649484536,0.4262125902992776,0.6056485355648535,6.74,7.31,5.64,6.32,5.5,6.98,0.0,0.5,0.9166666666666666,0.0,22,15,28,19,27,20,22,142.0,9.0,7.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,62,88,92,86,50,39,56,0,25
1179,1997.0,1.0,Hồ Chí Minh,HTCL2015,HTTT,1,10.0,D480104,-1.0,-1.0,0.7051546391752578,0.6099071207430341,0.5941422594142259,6.15,6.06,4.68,7.16,3.8,5.37,0.0,0.3333333333333333,1.0,0.0,19,20,29,15,15,20,20,155.0,8.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,100,72,78,85,70,80,0,25
707,1996.0,1.0,Hồ Chí Minh,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,0.4,0.33023735810113525,0.6307531380753139,5.91,6.22,7.11,7.07,6.1,6.66,5.9,0.5,0.5833333333333333,0.2727272727272727,17,21,21,23,20,26,18,149.0,17.0,15.0,4.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,61,48,41,65,62,76,80,0,25
575,1996.0,1.0,Bình Thuận,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,0.5216494845360825,0.6068111455108359,0.7468619246861924,6.56,8.12,6.6,5.97,8.27,7.44,0.0,0.5833333333333333,0.5833333333333333,0.0,17,22,25,19,19,23,20,143.0,11.0,11.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,3,3,3,3,3,3,3,3,3,74,73,87,84,66,82,67,0,26
679,1996.0,1.0,Bình Định,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,0.5793814432989691,0.6955624355005161,0.6684100418410042,6.35,7.68,6.92,7.18,0.0,1.66,0.0,0.5,0.5833333333333333,0.0,17,22,29,17,19,14,21,139.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,6.0,7.0,0.0,2,3,3,3,3,3,3,3,3,3,69,80,53,70,67,52,76,1,26
8,1995.0,1.0,Hồ Chí Minh,KHMT2013,KHMT,0,8.0,D480101,0.0,26.5,0.531958762886598,0.6326109391124871,0.7050209205020921,5.54,6.89,7.29,7.72,4.0,8.75,0.0,0.5,0.5,0.0,22,16,27,25,21,19,26,151.0,14.0,8.0,6.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,2,3,3,3,4,4,4,4,4,4,65,66,83,67,80,69,56,1,26
850,1996.0,0.0,Đồng Nai,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,0.609278350515464,0.6367389060887513,0.7123430962343096,6.85,6.61,7.2,8.01,8.76,6.05,0.0,0.5833333333333333,0.6666666666666666,0.0,17,20,21,23,16,20,17,153.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,90,69,62,73,62,68,90,0,26
389,1995.0,1.0,Đồng Nai,KTMT0001,KTMT,0,8.0,D520214,0.0,25.5,0.6257731958762888,0.586171310629515,0.5460251046025104,5.83,7.39,6.46,4.66,3.0,6.9,0.0,0.5833333333333333,0.6666666666666666,0.0,22,19,25,20,15,18,17,147.0,0.0,8.0,11.0,6.0,0.0,0.0,8.0,4.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,91,64,59,69,100,84,59,0,26
322,1995.0,1.0,Đắk Lắk,KTPM0001,CNPM,0,8.0,D480103,0.0,27.5,0.5670103092783506,0.6821465428276574,0.6694560669456067,7.04,6.55,6.25,6.04,7.93,0.0,0.0,0.5833333333333333,0.0,0.0,18,19,24,21,21,23,16,155.0,7.0,0.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,2,2,2,2,2,2,3,4,4,4,80,89,75,90,78,86,60,0,27
1822,1999.0,1.0,TiềN Giang,CNTT2017,KTTT,0,12.0,D480201,0.0,25.75,0.5639175257731959,0.6873065015479877,0.5428870292887029,6.49,7.6,8.01,8.24,7.64,0.0,0.0,0.5833333333333333,0.0,0.0,20,21,20,17,18,16,16,132.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,83,80,75,75,79,76,76,0,27
1722,1999.0,1.0,Long An,MMCL2017,MMT&TT,1,12.0,D480102,0.0,21.75,0.5587628865979382,0.6243550051599588,0.6202928870292886,7.24,7.35,6.91,6.68,7.3,0.0,0.0,0.6666666666666666,0.0,0.0,17,17,22,17,20,12,17,145.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,5,5,5,6,80,80,76,75,66,79,64,0,27
226,1995.0,1.0,Đồng Nai,HTTT0001,HTTT,0,8.0,D52480104,0.0,23.0,0.5876288659793815,0.6377708978328174,0.7123430962343096,7.58,7.39,7.53,7.9,7.79,0.0,0.0,0.5833333333333333,0.0,0.0,22,22,18,17,26,26,13,155.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,4,4,4,67,72,77,87,95,69,64,1,27
985,1997.0,1.0,Sóc Trăng,KTPM0001,CNPM,1,10.0,D480103,-1.0,-1.0,0.6525773195876289,0.41073271413828694,0.7688284518828451,7.24,7.12,7.2,7.99,8.69,0.0,0.0,0.5833333333333333,0.0,0.0,19,24,22,22,14,22,17,158.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4,4,4,4,4,4,90,65,72,83,80,80,80,0,27
1666,1999.0,0.0,An Giang,KHTN2017,KHMT,3,12.0,D480101,0.0,27.25,0.8216494845360826,0.7678018575851394,0.7217573221757322,8.15,8.04,9.01,9.2,0.0,0.0,0.0,0.0,0.0,0.0,19,23,23,24,20,14,10,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,95,95,95,85,100,100,100,2,28
2919,2001.0,0.0,Lâm Đồng,KHMT2019,KHMT,0,14.0,D480101,0.0,24.6,0.863917525773196,0.8152734778121776,0.6715481171548117,6.57,8.48,7.74,7.91,0.0,0.0,0.0,0.0,0.0,0.0,13,20,20,22,19,19,7,128.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,95,100,91,97,100,100,81,0,28
1040,1997.0,1.0,Hà Tĩnh,KHMT0001,KHMT,0,10.0,D480101,-1.0,-1.0,0.950515463917526,0.7306501547987617,0.7782426778242678,6.24,7.4,7.8,7.65,0.0,0.0,0.0,0.0,0.0,0.0,13,24,24,23,20,16,16,143.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,3,91,67,70,80,80,80,65,0,28
1215,1997.0,1.0,Vĩnh Long,MMTT0001,MMT&TT,0,10.0,D480102,-1.0,-1.0,0.9742268041237113,0.717234262125903,0.8064853556485355,7.7,8.49,8.09,8.71,0.0,0.0,0.0,0.0,0.0,0.0,13,21,17,23,14,20,18,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4,4,4,4,4,4,83,81,64,73,90,95,86,2,28
2640,2000.0,0.0,Bình Định,MMTT2018,MMT&TT,0,13.0,7480102,0.0,23.7,0.8092783505154639,0.7110423116615068,0.7405857740585774,7.71,7.88,8.58,8.65,0.0,0.0,0.0,0.0,0.0,0.0,20,21,21,17,17,16,16,137.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,100,100,100,98,100,100,100,0,28
1003,1997.0,1.0,Phú Yên,KHMT0001,KHMT,0,10.0,D480101,-1.0,-1.0,0.7144329896907217,0.24458204334365327,0.7709205020920502,5.65,6.8,7.28,7.8,0.0,0.0,0.0,0.0,0.0,0.0,17,15,26,29,24,23,20,147.0,4.0,15.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,4,4,4,4,4,4,75,64,50,67,95,95,85,1,29
290,1995.0,1.0,Hồ Chí Minh,KTMT0001,KTMT,0,8.0,D520214,0.0,24.5,0.5247422680412371,0.3023735810113519,0.7374476987447698,6.45,5.97,6.37,5.87,0.0,0.0,0.0,0.25,0.0,0.0,22,15,19,17,20,22,21,148.0,11.0,11.0,0.0,3.0,4.0,3.0,5.0,3.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,77,65,59,34,79,65,26,0,29
472,1995.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,KHMT2016.1,KHMT,0,9.0,D480101,-1.0,-1.0,0.0,0.0,0.8943514644351465,6.59,8.66,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,19,23,22,0,146.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,4,4,4,4,4,4,0,0,94,81,84,82,0,1,29
161,1995.0,1.0,Quảng Ngãi,KTMT2013,KTMT,0,8.0,D520214,0.0,25.5,0.4587628865979382,0.37254901960784315,0.7824267782426778,7.41,7.25,6.83,8.04,0.0,9.1,0.0,0.0,0.25,0.0,22,18,28,22,25,24,16,147.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,57,70,71,77,87,65,66,0,29
992,1997.0,1.0,Quảng Ngãi,KHMT0001,KHMT,0,10.0,D480101,-1.0,-1.0,0.6041237113402063,0.19711042311661509,0.7280334728033473,5.51,7.52,7.18,6.92,0.0,0.0,0.0,0.0,0.0,0.0,17,15,25,29,24,23,21,151.0,8.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,4,4,4,4,4,4,80,64,45,67,90,90,85,1,29
4,1995.0,1.0,Khánh Hoà,MMTT0001,MMT&TT,0,8.0,D480102,0.0,28.0,0.7639175257731959,0.6057791537667699,0.6548117154811715,7.47,7.29,6.43,6.58,0.0,0.0,7.36,0.0,0.0,0.6363636363636364,22,19,23,19,21,18,15,149.0,3.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,70,73,68,72,55,77,62,0,30
22,1995.0,1.0,Quảng Ngãi,KHMT2013,KHMT,0,8.0,D480101,0.0,26.0,0.6721649484536083,0.46233230134158937,0.6276150627615062,7.25,8.08,7.88,7.7,0.0,0.0,7.94,0.0,0.0,0.6363636363636364,22,21,26,23,20,16,16,144.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,76,72,80,86,98,77,69,0,30
481,1996.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,0.6731958762886598,0.6563467492260062,0.6736401673640168,6.24,6.4,7.03,7.38,8.7,7.0,6.4,0.25,0.3333333333333333,0.7272727272727273,17,21,21,18,18,17,20,142.0,3.0,4.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,70,67,65,69,62,73,85,0,30
361,1995.0,1.0,Hồ Chí Minh,ANTN2013,MMT&TT,2,8.0,D480299,0.0,29.5,0.7144329896907217,0.6336429308565532,0.7018828451882845,7.02,7.51,7.09,7.87,0.0,0.0,7.96,0.0,0.0,0.6363636363636364,22,21,17,19,18,18,15,149.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,94,89,94,96,97,78,80,0,30
70,1995.0,1.0,Gia Lai,HTTT0001,HTTT,0,8.0,D480104,0.0,23.5,0.5505154639175258,0.5603715170278638,0.6464435146443515,5.48,6.5,5.64,7.37,0.0,0.0,7.46,0.0,0.0,0.6363636363636364,22,20,20,17,20,26,21,153.0,3.0,4.0,3.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,88,64,67,52,83,52,66,0,30
800,1996.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,KTMT0001,KTMT,1,9.0,D520214,-1.0,-1.0,0.6525773195876289,0.4086687306501548,0.41004184100418406,5.12,3.84,3.95,6.54,0.0,2.47,4.7,0.0,0.5833333333333333,0.7272727272727273,24,19,24,18,20,16,23,147.0,0.0,11.0,16.0,9.0,17.0,8.0,0.0,0.0,4.0,4.0,2,3,3,4,4,4,4,4,4,4,77,71,71,53,52,79,80,0,31
258,1995.0,1.0,Tiền Giang,HTTT0001,HTTT,0,8.0,D480104,0.0,25.0,0.39587628865979385,0.48297213622291024,0.4497907949790795,3.74,4.14,7.07,6.09,0.0,7.27,5.25,0.0,0.8333333333333333,1.0,22,17,25,23,19,22,25,153.0,10.0,7.0,14.0,19.0,15.0,3.0,0.0,0.0,0.0,4.0,2,3,3,4,4,4,4,4,4,4,61,72,73,52,71,64,62,0,31
714,1996.0,1.0,Sông Bé,KTPM2014,CNPM,0,9.0,D480103,-1.0,-1.0,0.6762886597938145,0.6212590299277606,0.4926778242677824,6.6,5.66,7.91,7.34,0.0,8.93,5.91,0.0,0.9166666666666666,0.6363636363636364,17,24,24,23,19,23,17,157.0,3.0,7.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,86,79,81,73,72,85,80,0,31
47,1995.0,1.0,Đồng Nai,CNTT0001,KTTT,0,8.0,D480201,0.0,22.0,0.5721649484536083,0.6160990712074303,0.6516736401673641,7.25,7.21,7.2,7.89,0.0,7.0,8.1,0.0,0.5,0.6363636363636364,22,18,24,19,15,14,17,139.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,72,69,63,76,75,69,76,0,31
1358,1998.0,1.0,Đồng Tháp,MMTT0001,MMT&TT,0,11.0,D480102,0.0,23.25,0.6237113402061856,0.44788441692466463,0.5073221757322175,6.65,6.39,7.86,7.72,0.0,7.05,8.25,0.0,0.6666666666666666,0.7272727272727273,17,17,19,20,24,24,21,149.0,8.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,4,4,4,4,4,4,54,59,71,88,76,75,74,0,31
1571,1998.0,1.0,Đắk Lắk,KTPM0001,CNPM,0,11.0,D480103,0.0,24.25,0.6958762886597939,0.6233230134158927,0.7364016736401673,7.62,5.81,7.68,7.61,0.0,7.4,3.5,0.0,0.3333333333333333,0.2727272727272727,13,17,22,21,16,21,17,154.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,2,2,2,2,3,3,3,3,3,66,80,80,80,85,100,83,0,32
298,1995.0,1.0,Vĩnh Long,MMTT0001,MMT&TT,0,8.0,D480299,0.0,31.0,0.6000000000000001,0.7636738906088752,0.7217573221757322,7.57,7.29,7.77,6.81,0.0,7.4,0.0,0.0,0.25,0.2727272727272727,22,21,24,17,15,14,15,150.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,3,3,4,4,4,4,4,4,4,80,93,86,78,70,62,52,1,32
1410,1998.0,1.0,An Giang,CNTT2016,KTTT,0,11.0,D480201,0.0,23.0,0.8257731958762887,0.6068111455108359,0.8702928870292886,7.5,7.26,7.53,7.56,0.0,8.2,8.8,0.0,0.3333333333333333,0.36363636363636365,17,19,23,20,19,16,17,141.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,76,90,95,95,90,80,98,0,32
140,1995.0,1.0,Hồ Chí Minh,MMTT0001,MMT&TT,2,8.0,D480299,0.0,30.0,0.7711340206185568,0.9236326109391125,0.8702928870292886,8.86,8.8,9.09,8.73,0.0,8.4,9.0,0.0,0.25,0.2727272727272727,22,21,22,21,10,14,15,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,87,94,87,85,88,69,72,2,32
1573,1998.0,1.0,Quảng Ngãi,KTPM0001,CNPM,0,11.0,D480103,3.0,-1.0,0.6855670103092785,0.6522187822497421,0.6956066945606695,7.15,7.04,6.88,6.43,0.0,7.9,6.2,0.0,0.3333333333333333,0.36363636363636365,17,19,24,19,14,19,17,153.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,72,73,76,75,76,80,72,0,32
699,1996.0,0.0,Lâm Đồng,HTTT2014,HTTT,0,9.0,D480104,-1.0,-1.0,0.5639175257731959,0.7481940144478845,0.7426778242677824,7.44,7.08,6.99,7.46,0.0,8.7,0.0,0.0,0.3333333333333333,0.0,17,22,23,18,20,19,17,153.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,4,4,4,4,77,82,88,82,75,83,81,0,33
1905,1996.0,1.0,Đà Nẵng,HTCL2017.2,HTTT,1,12.0,D480104,0.0,22.0,0.5721649484536083,0.586171310629515,0.6673640167364017,6.68,6.88,7.66,6.74,0.0,6.9,0.0,0.0,0.3333333333333333,0.0,15,18,20,23,23,14,20,148.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,4,4,4,4,78,84,76,75,81,81,75,1,33
653,1996.0,1.0,Bình Thuận,KTMT0001,KTMT,0,9.0,D520214,-1.0,-1.0,0.6701030927835052,0.6646026831785347,0.8064853556485355,7.33,6.89,7.07,8.01,0.0,9.3,0.0,0.0,0.25,0.0,17,22,21,20,17,15,19,147.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,67,79,88,73,64,75,76,0,33
1739,1998.0,1.0,Hồ Chí Minh,MTCL2017.1,KTMT,1,12.0,D520214,0.0,20.75,0.5649484536082475,0.7285861713106295,0.6443514644351465,6.44,5.91,7.29,7.43,0.0,6.6,0.0,0.0,0.3333333333333333,0.0,15,19,21,16,23,18,14,138.0,8.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,3,85,80,80,80,84,71,76,0,33
88,1995.0,1.0,Đồng Nai,KTMT2013,KTMT,0,8.0,D520214,0.0,25.5,0.6113402061855671,0.7574819401444789,0.7635983263598326,7.65,7.98,7.98,8.84,0.0,5.0,0.0,0.0,0.3333333333333333,0.0,22,19,20,20,16,16,17,152.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,88,81,85,78,92,75,76,1,33
2142,2000.0,1.0,Tây Ninh,KHMT2018,KHMT,0,13.0,D480101,4.0,25.03,0.7649484536082475,0.7636738906088752,0.7813807531380752,8.41,7.87,8.78,8.79,0.0,0.0,0.0,0.0,0.0,0.0,13,19,18,22,17,20,14,131.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,81,75,74,86,100,100,100,2,34
131,1995.0,0.0,Trà Vinh,MMTT2013,MMT&TT,0,8.0,D480102,0.0,26.5,0.7525773195876289,0.7977296181630548,0.8797071129707112,8.69,7.93,8.27,7.84,0.0,0.0,0.0,0.0,0.0,0.0,22,20,23,18,18,15,15,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,89,97,88,84,83,69,2,34
840,1996.0,1.0,Trà Vinh,KTMT0001,KTMT,1,9.0,D520214,-1.0,-1.0,0.7278350515463917,0.7244582043343654,0.7803347280334728,7.62,7.85,7.37,7.57,0.0,0.0,0.0,0.0,0.0,0.0,24,21,24,16,16,15,18,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,84,78,64,57,64,79,80,1,34
1463,1998.0,1.0,Hồ Chí Minh,HTTT0001,HTTT,1,11.0,D480104,0.0,20.25,0.7123711340206186,0.7296181630546956,0.8138075313807531,7.32,6.5,6.18,7.65,0.0,0.0,0.0,0.0,0.0,0.0,19,19,23,22,16,20,15,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,70,70,68,73,86,74,79,1,34
2255,2000.0,0.0,Phú Yên,ATCL2018.1,MMT&TT,1,13.0,D480299,0.0,20.55,0.6989690721649485,0.73890608875129,0.7709205020920502,7.61,7.0,8.5,9.42,0.0,0.0,0.0,0.0,0.0,0.0,16,21,19,15,20,20,16,140.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,3,3,3,3,3,3,100,95,94,91,100,100,100,0,34
282,1994.0,1.0,Hà Tĩnh,KHMT2013,KHMT,0,8.0,D480101,0.0,23.0,0.5855670103092784,0.5675954592363261,0.6841004184100418,6.88,7.22,5.58,6.78,5.0,0.0,0.0,0.25,0.0,0.0,22,22,26,21,20,16,16,143.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,3,3,4,4,4,4,66,79,87,96,90,75,54,1,35
2130,2000.0,1.0,Hồ Chí Minh,PMCL2018.1,CNPM,1,13.0,D480103,4.0,24.27,0.7340206185567011,0.5459236326109391,0.6359832635983264,6.97,7.16,6.15,7.64,6.7,0.0,0.0,0.3333333333333333,0.0,0.0,21,21,20,23,24,17,21,155.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3,3,4,4,5,5,6,6,6,6,95,80,80,77,77,81,79,0,35
2349,2000.0,1.0,Đồng Nai,MTCL2018.1,KTMT,1,13.0,D520214,0.0,20.65,0.6680412371134021,0.6295149638802889,0.7238493723849372,7.18,7.16,7.49,8.24,8.5,0.0,0.0,0.3333333333333333,0.0,0.0,17,16,20,18,17,21,10,150.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,6,6,6,6,6,6,6,85,80,86,79,81,91,83,0,35
