, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2,dien_tt,diem_tt,lop12_matinh,lop12_matruong,dtbhk1,dtbhk2,dtbhk3,dtbhk4,dtbhk5,dtbhk6,dtbhk7,dtbhkh1,dtbhkh2,dtbhkh3,stchk1,stchk2,stchk3,stchk4,stchk5,stchk6,stchk7,stchkh1,stchkh2,stchkh3,sotc_tichluy,hoclaihk1,hoclaihk2,hoclaihk3,hoclaihk4,hoclaihk5,hoclaihk6,hoclaihk7,hoclaihkh1,hoclaihkh2,hoclaihkh3,AVHK1,AVHK2,AVHKH1,AVHK3,AVHK4,AVHKH2,AVHK5,AVHK6,AVHKH3,AVHK7,drlhk1,drlhk2,drlhk3,drlhk4,drlhk5,drlhk6,drlhk7, xeploai
2586,2000.0,1.0,Quảng Ngãi,PMCL2018.2,CNPM,1,13.0,D480103,0.0,21.7,35.0,24.0,6.46,6.23,5.73,7.27,7.43,7.68,8.3,0.0,0.0,0.0,0,0,0,21,19,19,21,18,20,17,155.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,4,4,4,4,4,4,90,80,73,88,79,93,100,0
2587,2000.0,1.0,Phú Yên,KHCL2018.3,KHMT,1,13.0,D480101,0.0,21.0,39.0,15.0,8.97,8.13,8.27,8.43,8.2,8.91,9.25,0.0,0.0,0.0,0,0,0,15,19,16,25,18,15,16,140.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,3,96,90,100,100,100,100,100,1
2588,2000.0,0.0,Quảng Nam,HTCL2018.2,HTTT,1,13.0,D480104,0.0,19.65,34.0,46.0,8.43,7.19,7.9,7.48,7.55,7.56,8.31,0.0,0.0,0.0,0,0,0,15,17,21,16,24,20,16,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,3,3,3,3,3,3,85,95,90,83,84,96,96,1
2589,2000.0,1.0,Hồ Chí Minh,MTCL2018.3,KTMT,1,13.0,D520214,0.0,19.75,2.0,53.0,6.91,6.63,6.19,6.95,7.14,7.26,8.14,0.0,0.0,0.0,0,0,0,21,22,16,24,22,20,14,146.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,4,4,5,6,6,6,81,80,84,85,90,96,96,1
2590,2000.0,1.0,Thừa Thiên Huế,KTMT2018,KTMT,0,13.0,D520214,0.0,22.1,33.0,3.0,8.09,7.34,7.11,8.91,7.82,8.5,9.2,0.0,0.0,0.0,0,0,0,17,20,20,17,21,21,10,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,3,3,4,4,4,4,90,85,98,100,100,96,100,2
2591,2000.0,1.0,Bến Tre,PMCL2018.2,CNPM,1,13.0,D480103,0.0,22.75,56.0,30.0,8.54,9.01,9.05,7.83,8.35,9.03,8.78,0.0,0.0,0.0,0,0,0,21,19,17,21,14,15,17,148.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,6,6,6,6,6,6,6,80,100,100,100,90,100,100,1
2592,2000.0,1.0,Thanh Hóa,KTMT2018,KTMT,0,13.0,D520214,0.0,21.8,40.0,74.0,7.04,6.53,6.5,7.33,7.27,8.82,9.12,0.0,0.0,0.0,0,0,0,17,18,22,24,22,18,10,138.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,3,3,4,4,4,4,85,80,81,88,83,96,100,1
2593,2000.0,1.0,Hồ Chí Minh,PMCL2018.2,CNPM,1,13.0,D480103,0.0,22.45,2.0,63.0,5.74,5.89,6.95,7.06,6.71,7.12,8.35,0.0,0.0,0.0,0,0,0,17,15,21,20,23,19,20,148.0,16.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,6,6,6,6,85,75,85,73,84,84,86,0
2594,2000.0,1.0,Đồng Nai,HTCL2018.2,HTTT,1,13.0,D480104,0.0,19.35,48.0,40.0,7.52,7.58,6.73,7.47,7.25,8.43,7.82,7.3,0.0,0.0,4,0,0,15,18,21,22,22,16,18,151.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,3,3,3,4,4,4,5,80,88,84,88,100,90,100,1
2595,2000.0,1.0,Phú Yên,MMTT2018,MMT&TT,0,13.0,7480102,0.0,21.65,39.0,41.0,8.04,7.61,7.64,7.47,7.6,8.21,8.11,0.0,0.0,0.0,0,0,0,16,21,17,23,20,16,10,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,3,3,3,3,3,3,83,83,83,83,93,100,100,1
2596,2000.0,1.0,Hồ Chí Minh,KTMT2018,KTMT,0,13.0,D520214,0.0,22.05,2.0,2.0,8.31,8.75,8.94,8.34,7.98,8.74,8.88,0.0,0.0,0.0,0,0,0,17,16,16,20,21,14,10,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,90,100,100,99,86,100,1
2597,2000.0,1.0,Hà Tĩnh,KHMT2018,KHMT,0,13.0,D480101,0.0,22.65,30.0,27.0,7.45,7.24,7.18,7.91,7.42,8.04,7.94,2.4,0.0,0.0,4,0,0,13,19,18,22,25,14,14,133.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0,1,1,2,2,2,2,2,2,2,90,85,74,79,83,96,94,0
2598,2000.0,1.0,Hồ Chí Minh,MTCL2018.3,KTMT,1,13.0,D520214,0.0,19.55,2.0,69.0,6.25,5.82,5.75,7.53,7.38,8.36,4.9,0.0,0.0,0.0,0,0,0,21,20,21,16,15,17,12,139.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,6,6,6,6,6,6,6,85,90,100,90,86,91,88,0
2599,2000.0,1.0,Tây Ninh,KHMT2018,KHMT,0,13.0,D480101,0.0,22.75,46.0,42.0,8.31,8.14,7.01,7.87,8.04,8.89,8.53,0.0,0.0,0.0,0,0,0,17,25,23,22,22,15,12,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,90,95,100,79,88,100,100,2
2600,2000.0,1.0,Hồ Chí Minh,ATCL2018.2,MMT&TT,1,13.0,D480299,0.0,21.75,2.0,245.0,7.56,6.34,7.62,7.93,7.28,9.18,8.7,0.0,0.0,0.0,0,0,0,20,20,18,18,17,17,5,139.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,5,5,5,5,5,5,6,6,6,78,73,88,74,74,96,100,0
2601,2000.0,1.0,Cà Mau,PMCL2018.2,CNPM,1,13.0,D480103,0.0,23.15,61.0,30.0,6.75,8.84,8.51,7.99,8.69,8.14,8.83,0.0,0.0,0.0,0,0,0,21,20,15,18,18,18,13,149.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,85,80,100,91,90,100,100,1
2602,2000.0,1.0,Cần Thơ,CNTT2018,KTTT,0,13.0,D480201,0.0,23.3,49.0,60.0,7.87,7.71,7.56,8.33,8.29,7.81,8.06,0.0,0.0,0.0,0,0,0,20,21,18,18,19,18,15,137.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,95,95,100,95,100,99,96,0
2603,2000.0,1.0,Đắk Lắk,KTPM2018,CNPM,0,13.0,D480103,0.0,23.85,40.0,6.0,8.7,8.75,7.64,7.84,7.02,9.03,8.27,0.0,0.0,0.0,0,0,0,16,21,21,20,24,23,12,143.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,3,3,4,4,4,4,90,90,100,83,83,95,100,2
2604,2000.0,1.0,Hồ Chí Minh,MTCL2018.3,KTMT,1,13.0,D520214,0.0,18.5,53.0,15.0,7.45,7.92,7.23,7.51,6.97,7.45,8.2,0.0,0.0,0.0,0,0,0,17,23,22,21,22,22,14,146.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,4,4,5,6,6,6,95,95,96,87,86,88,100,1
2605,2000.0,1.0,Đắk Lắk,PMCL2018.2,CNPM,1,13.0,D480103,0.0,23.7,40.0,25.0,7.13,7.31,6.93,7.26,8.08,7.93,8.76,0.0,0.0,0.0,0,0,0,17,15,22,17,16,15,18,148.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,6,6,6,6,6,6,95,95,86,96,100,100,96,0
2606,2000.0,1.0,BìNh ĐịNh,CNTT2018,KTTT,0,13.0,D480201,0.0,23.0,37.0,22.0,9.14,9.25,9.04,7.36,9.17,8.97,9.66,0.0,0.0,0.0,0,0,0,16,21,22,23,18,15,14,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2,2,2,2,90,100,100,100,100,100,100,2
2607,2000.0,0.0,TiềN Giang,HTTT2018,HTTT,0,13.0,D480104,0.0,21.85,53.0,19.0,6.37,6.12,7.26,7.4,7.21,7.37,7.67,0.0,0.0,0.0,0,0,0,15,17,19,16,20,19,20,152.0,2.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,80,88,79,80,74,74,0
2608,2000.0,1.0,Nam Định,KTMT2018,KTMT,0,13.0,D520214,0.0,22.05,25.0,69.0,7.15,7.88,7.65,7.63,7.96,8.74,9.17,0.0,0.0,0.0,0,0,0,21,19,22,19,23,18,6,140.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,3,4,4,4,4,95,90,100,95,100,100,100,1
2609,2000.0,1.0,Hồ Chí Minh,PMCL2018.2,CNPM,1,13.0,D480103,0.0,22.45,2.0,60.0,7.76,7.53,8.07,7.94,6.7,6.74,7.64,0.0,0.0,0.0,0,0,0,17,15,22,17,14,17,20,150.0,16.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,6,6,6,6,6,6,85,80,90,94,77,71,84,0
2610,2000.0,1.0,Hồ Chí Minh,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.3,2.0,40.0,7.0,6.69,6.39,7.8,8.08,8.38,9.18,0.0,0.0,0.0,0,0,0,19,23,20,22,21,16,11,140.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,5,6,6,6,6,6,6,6,85,80,69,78,88,96,100,0
2611,2000.0,1.0,Bình Thuận,MMTT2018,MMT&TT,0,13.0,7480102,0.0,21.7,47.0,5.0,8.01,8.32,7.38,7.54,8.02,8.37,8.6,8.5,0.0,0.0,4,0,0,16,21,19,21,21,16,9,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,3,3,3,3,3,3,80,85,100,79,85,100,100,2
2612,2000.0,1.0,Phú Yên,CNTT2018,KTTT,0,13.0,D480201,0.0,22.5,39.0,10.0,7.23,7.76,7.53,8.34,8.43,8.71,8.6,0.0,0.0,0.0,0,0,0,16,18,23,19,22,7,15,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,2,2,2,2,2,2,90,85,100,90,100,100,100,2
2613,2000.0,1.0,ĐồNg Nai,MTCL2018.3,KTMT,1,13.0,D520214,0.0,19.9,48.0,53.0,7.45,5.75,6.4,7.27,7.34,7.14,7.87,0.0,0.0,0.0,0,0,0,21,22,20,24,21,20,6,146.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,5,6,6,6,6,6,6,95,89,96,81,90,86,89,0
2614,2000.0,1.0,Cà Mau,MMTT2018,MMT&TT,0,13.0,7480102,0.0,21.6,2.0,27.0,6.45,6.48,7.53,7.76,7.8,8.47,8.6,0.0,0.0,0.0,0,0,0,20,19,22,17,21,20,9,144.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,80,75,100,86,83,96,96,0
2615,2000.0,1.0,Thái Bình,HTTT2018,HTTT,0,13.0,D480104,0.0,22.0,26.0,47.0,7.29,6.81,7.49,8.36,7.87,8.64,7.81,0.0,0.0,0.0,0,0,0,15,21,22,20,22,19,14,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,3,3,4,4,4,4,90,90,100,96,100,100,100,1
2616,2000.0,1.0,Quảng Nam,KHMT2018,KHMT,0,13.0,D480101,0.0,23.3,34.0,44.0,8.02,8.15,7.58,7.72,7.6,7.58,8.97,0.0,0.0,0.0,0,0,0,13,21,17,24,22,24,12,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,3,3,4,4,4,4,85,90,100,77,82,84,91,1
2617,2000.0,1.0,Hồ Chí Minh,MTCL2018.3,KTMT,1,13.0,D520214,0.0,20.15,2.0,18.0,7.46,7.65,6.65,7.14,7.58,7.43,8.27,0.0,0.0,0.0,0,0,0,21,19,22,21,20,18,12,146.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,5,6,6,6,6,6,6,95,95,100,85,100,96,100,0
2618,2000.0,1.0,Hồ Chí Minh,KHCL2018.3,KHMT,1,13.0,D480101,0.0,21.8,2.0,55.0,6.29,7.33,7.85,8.05,8.13,9.14,9.33,0.0,0.0,0.0,0,0,0,15,23,15,16,20,23,16,140.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,6,6,6,6,6,6,6,6,76,75,89,84,100,100,100,1
2619,2000.0,1.0,Quảng Trị,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.4,32.0,25.0,7.62,7.62,5.96,7.14,6.33,7.18,8.93,0.0,0.0,0.0,0,0,0,15,19,20,20,23,22,16,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,3,3,4,4,4,4,90,80,76,89,75,89,86,1
2620,2000.0,1.0,Đà Nẵng,KTMT2018,KTMT,0,13.0,D520214,0.0,22.25,4.0,17.0,7.36,6.53,7.54,7.61,7.68,8.68,8.57,0.0,0.0,0.0,0,0,0,17,18,23,21,22,18,6,137.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,3,3,3,3,3,3,90,86,81,82,90,91,100,1
2621,2000.0,1.0,Đắk Lắk,KHCL2018.3,KHMT,1,13.0,D480101,0.0,22.85,40.0,62.0,6.79,5.92,6.4,7.52,8.01,8.94,9.06,0.0,0.0,0.0,0,0,0,19,21,19,24,14,15,20,144.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,6,6,6,6,95,90,89,98,90,91,100,0
2622,2000.0,1.0,Hồ Chí Minh,HTTT2018,HTTT,0,13.0,D480104,0.0,22.1,49.0,6.0,7.33,8.18,6.52,7.35,7.2,8.25,7.9,0.0,0.0,0.0,0,0,0,19,17,21,23,16,20,16,147.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,90,80,98,86,85,81,100,1
2623,2000.0,1.0,Cần Thơ,MMTT2018,MMT&TT,0,13.0,7480102,0.0,21.5,55.0,12.0,7.74,5.08,6.82,8.09,7.16,8.46,8.26,0.0,0.0,0.0,0,0,0,20,21,18,19,20,18,17,141.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,81,80,90,91,100,96,100,0
2624,2000.0,1.0,Khánh Hòa,KHDL2018,KTTT,0,13.0,7480201_KHDL,0.0,21.15,41.0,17.0,6.04,5.82,6.7,8.75,9.06,8.16,8.8,0.0,0.0,0.0,0,0,0,19,24,21,19,14,18,18,140.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,70,85,100,90,100,100,100,0
2625,2000.0,0.0,Bình Định,CNTT2018,KTTT,0,13.0,D480201,0.0,22.65,37.0,22.0,8.01,7.08,8.44,8.39,8.08,7.93,9.1,0.0,0.0,0.0,0,0,0,16,25,19,15,19,14,16,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2,2,2,2,90,85,90,100,100,100,100,2
2626,2000.0,0.0,Hồ Chí Minh,HTCL2018.2,HTTT,1,13.0,D480104,0.0,20.9,2.0,2.0,8.61,7.25,8.01,7.8,7.53,6.84,8.14,0.0,0.0,0.0,0,0,0,19,22,15,20,16,18,23,150.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,90,95,100,99,79,95,100,0
2627,2000.0,1.0,Đồng Tháp,KHDL2018,KTTT,0,13.0,7480201_KHDL,0.0,21.4,50.0,14.0,7.99,8.03,7.19,8.81,9.14,7.94,7.96,0.0,0.0,0.0,0,0,0,15,19,29,18,16,18,9,138.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2,2,2,2,89,85,100,90,100,100,100,2
2628,2000.0,1.0,Quảng Ngãi,HTTT2018,HTTT,0,13.0,D480104,0.0,22.0,35.0,4.0,6.5,7.1,6.93,7.51,7.64,7.4,7.43,9.7,0.0,0.0,3,0,0,15,21,19,25,22,20,16,141.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2,2,3,3,3,4,100,95,99,93,100,94,94,0
2629,2000.0,0.0,Kiên Giang,MMCL2018.2,MMT&TT,1,13.0,7480102,0.0,19.05,54.0,8.0,7.13,5.93,6.34,7.39,7.5,8.27,7.5,0.0,0.0,0.0,0,0,0,20,20,23,17,17,19,8,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,95,84,92,93,86,90,100,1
2630,2000.0,0.0,Nghệ An,MMTT2018,MMT&TT,0,13.0,7480102,0.0,21.95,41.0,13.0,8.23,8.49,8.52,7.93,7.58,8.77,9.16,0.0,0.0,0.0,0,0,0,16,22,20,24,19,14,17,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,3,4,4,4,4,4,4,90,95,100,100,93,91,100,2
2631,2000.0,0.0,Hồ Chí Minh,HTCL2018.2,HTTT,1,13.0,D480104,0.0,19.8,2.0,72.0,8.08,8.31,7.79,7.72,7.37,6.76,7.74,0.0,0.0,0.0,0,0,0,19,17,18,20,18,18,23,150.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4,5,5,5,6,6,6,6,6,6,85,90,100,79,79,89,89,0
2632,2000.0,1.0,Khánh Hòa,KHMT2018,KHMT,0,13.0,D480101,0.0,22.75,41.0,19.0,8.75,8.62,8.83,8.53,8.26,9.31,9.5,0.0,0.0,0.0,0,0,0,13,19,19,22,23,14,10,132.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,95,100,100,100,100,100,1
2633,2000.0,1.0,Lâm Đồng,PMCL2018.2,CNPM,1,13.0,D480103,0.0,23.8,42.0,8.0,8.44,9.16,8.78,8.45,8.52,8.32,8.9,0.0,0.0,0.0,0,0,0,17,15,17,18,18,17,14,148.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,85,95,100,96,100,100,100,1
2634,2000.0,1.0,Hồ Chí Minh,PMCL2018.2,CNPM,1,13.0,D480103,0.0,21.75,2.0,53.0,7.14,8.3,8.02,6.13,7.03,7.39,7.66,0.0,0.0,0.0,0,0,0,21,19,17,21,15,19,20,153.0,12.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5,6,6,6,6,6,6,6,6,6,85,80,100,72,84,83,84,0
2635,2000.0,0.0,Đồng Nai,HTCL2018.2,HTTT,1,13.0,D480104,0.0,19.7,48.0,36.0,8.23,6.93,7.85,6.4,6.0,7.16,7.24,0.0,0.0,0.0,0,0,0,19,22,15,20,14,16,19,151.0,4.0,4.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,6,6,6,6,6,6,80,90,98,77,82,86,84,0
2636,2000.0,1.0,Bình Thuận,CNTT2018,KTTT,0,13.0,D480201,0.0,22.5,44.0,10.0,7.72,7.2,7.37,7.3,8.1,7.26,8.02,0.0,0.0,0.0,0,0,0,16,16,20,22,16,17,18,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,3,3,3,3,3,3,85,75,89,79,86,94,96,1
2637,2000.0,1.0,Đồng Tháp,KHTN2018,KHMT,3,13.0,D480101,0.0,22.65,50.0,35.0,9.15,9.45,8.38,8.98,9.04,9.52,9.1,0.0,0.0,0.0,0,0,0,13,19,20,24,20,14,10,132.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,4,4,100,90,100,100,100,100,0,2
2638,2000.0,0.0,Đồng Nai,CNCL2018.2,KTTT,1,13.0,7480201_CLCN,0.0,20.15,48.0,53.0,7.56,8.0,7.25,8.43,7.56,8.6,8.52,0.0,0.0,0.0,0,0,0,14,16,15,16,25,20,18,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,100,100,100,1
2639,2000.0,1.0,Hồ Chí Minh,KHCL2018.1,KHMT,1,13.0,D480101,0.0,21.85,2.0,54.0,7.39,7.79,7.04,7.49,8.51,9.52,8.8,0.0,0.0,0.0,0,0,0,21,23,20,22,21,19,12,146.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,90,90,90,85,91,100,0,1
2640,2000.0,0.0,Bình Định,MMTT2018,MMT&TT,0,13.0,7480102,0.0,23.7,37.0,25.0,7.85,6.89,7.08,7.71,7.88,8.58,8.65,0.0,0.0,0.0,0,0,0,20,21,21,17,17,16,16,137.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,100,100,100,98,100,100,100,0
2641,2000.0,1.0,Vĩnh Long,ATCL2018.2,MMT&TT,1,13.0,D480299,0.0,20.55,57.0,15.0,8.01,7.68,7.62,7.97,8.23,8.04,9.04,0.0,0.0,0.0,0,0,0,20,22,18,18,15,14,14,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,96,95,90,93,88,100,100,2
2642,2000.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,PMCL2018.2,CNPM,1,13.0,D480103,0.0,21.9,48.0,66.0,6.93,7.24,6.56,7.63,6.41,6.12,7.94,0.0,0.0,0.0,0,0,0,21,17,19,20,15,20,17,145.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,5,5,5,85,80,73,71,72,77,91,1
2643,1999.0,1.0,Đắk Lắk,CNTT2018,KTTT,0,13.0,D480201,0.0,23.15,40.0,22.0,7.73,7.08,8.38,7.73,8.2,7.94,8.51,0.0,0.0,0.0,0,0,0,20,20,16,18,16,14,19,132.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,85,80,90,100,100,100,100,1
2644,2000.0,1.0,Gia Lai,KHMT2018,KHMT,0,13.0,D480101,0.0,22.45,38.0,11.0,8.12,7.64,5.67,7.54,6.38,7.95,9.34,0.0,0.0,0.0,0,0,0,13,24,15,22,19,24,13,137.0,12.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,100,100,100,100,100,100,0
2645,1999.0,1.0,Hà Tĩnh,KHTN2018,KHMT,3,13.0,D480101,0.0,24.15,30.0,13.0,8.38,8.93,7.96,8.23,8.54,8.73,9.0,0.0,0.0,0.0,0,0,0,19,19,18,28,20,18,10,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,3,3,3,4,4,4,90,95,100,100,100,100,0,2
2646,2000.0,1.0,Gia Lai,CNTT2018,KTTT,0,13.0,D480201,0.0,22.6,38.0,38.0,6.89,7.15,3.65,7.18,8.02,7.62,6.06,0.0,0.0,0.0,0,0,0,20,16,16,16,23,23,23,135.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,3,3,3,3,3,90,80,90,93,100,100,100,0
2647,2000.0,1.0,Long An,ATCL2018.2,MMT&TT,1,13.0,D480299,0.0,22.2,49.0,2.0,6.91,6.76,7.22,7.71,7.64,7.83,8.88,0.0,0.0,0.0,0,0,0,20,22,18,18,15,14,14,144.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,5,5,5,5,5,5,5,5,73,68,89,83,86,87,100,0
2648,2000.0,1.0,Vĩnh Long,KTMT2018,KTMT,0,13.0,D520214,0.0,22.15,57.0,5.0,8.85,8.92,8.08,8.36,7.57,8.2,8.13,0.0,0.0,0.0,0,0,0,21,20,20,20,19,18,8,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,85,90,100,100,94,91,100,2
2649,2000.0,1.0,Nghệ An,CNTT2018,KTTT,0,13.0,D480201,0.0,23.35,29.0,57.0,8.08,7.48,8.1,7.37,9.23,6.27,7.74,0.0,0.0,0.0,0,0,0,20,17,17,23,19,18,16,135.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,85,100,90,100,100,92,89,0
2650,2000.0,1.0,Khánh Hòa,KHCL2018.3,KHMT,1,13.0,D480101,0.0,20.75,41.0,29.0,6.89,6.39,6.76,7.98,7.03,8.24,8.0,0.0,0.0,0.0,0,0,0,19,19,20,22,22,15,12,141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,4,4,4,4,4,4,81,75,81,93,86,89,81,1
2651,2000.0,0.0,Bình Định,MTCL2018.3,KTMT,1,13.0,D520214,0.0,18.55,37.0,10.0,6.55,6.4,6.53,7.39,7.52,7.63,8.59,0.0,0.0,0.0,0,0,0,21,18,21,18,17,18,16,138.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,3,3,4,4,4,4,90,80,87,91,93,90,100,1
2652,2000.0,0.0,Đồng Nai,HTCL2018.2,HTTT,1,13.0,D480104,0.0,20.55,48.0,18.0,8.71,8.39,7.85,8.2,0.0,7.54,7.27,0.0,0.0,0.0,0,0,0,15,18,15,20,0,17,19,151.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2,2,2,2,2,3,80,90,100,85,86,79,84,1
